date;GN
28/09/2024;0
29/09/2024;0
30/09/2024;0
01/10/2024;0
02/10/2024;0
03/10/2024;0
04/10/2024;0
05/10/2024;0
06/10/2024;0
07/10/2024;0
08/10/2024;0
09/10/2024;0
10/10/2024;0
11/10/2024;0
12/10/2024;0
13/10/2024;0
14/10/2024;0
15/10/2024;0
16/10/2024;0
17/10/2024;0
18/10/2024;0.05
19/10/2024;0
20/10/2024;0
21/10/2024;0
22/10/2024;0
23/10/2024;0
24/10/2024;0
25/10/2024;0
26/10/2024;0
27/10/2024;0
28/10/2024;0
29/10/2024;0
30/10/2024;0
31/10/2024;0
01/11/2024;0
02/11/2024;0
03/11/2024;0
04/11/2024;0
05/11/2024;0
06/11/2024;0
07/11/2024;0
08/11/2024;0
09/11/2024;0
10/11/2024;0
11/11/2024;0
12/11/2024;0
13/11/2024;0
14/11/2024;0
15/11/2024;0
16/11/2024;0
17/11/2024;0
18/11/2024;0
19/11/2024;0
20/11/2024;0
21/11/2024;0.07
22/11/2024;0.09
23/11/2024;0.08
24/11/2024;0.08
25/11/2024;0.06
26/11/2024;0
27/11/2024;0
28/11/2024;0
29/11/2024;0
30/11/2024;0
01/12/2024;0
02/12/2024;0
03/12/2024;0
04/12/2024;0.05
05/12/2024;0
06/12/2024;0
07/12/2024;0.3
08/12/2024;0.6
09/12/2024;0.63
10/12/2024;0.56
11/12/2024;0.56
12/12/2024;0.53
13/12/2024;0.5
14/12/2024;0.49
15/12/2024;0.5
16/12/2024;0.47
17/12/2024;0.47
18/12/2024;0.44
19/12/2024;0.51
20/12/2024;0.64
21/12/2024;0.59
22/12/2024;0.82
23/12/2024;1.06
24/12/2024;1.23
25/12/2024;1.11
26/12/2024;1.01
27/12/2024;0.96
28/12/2024;0.93
29/12/2024;0.91
30/12/2024;0.9
31/12/2024;0.89
01/01/2025;0.89
02/01/2025;0.88
03/01/2025;0.87
